id,title,poster,overview,release_date,genres
14223,"Wind Chill",https://image.tmdb.org/t/p/w500/dcic5m8ypA8RUaLlwaIsupPNfGd.jpg,"Two college students share a ride home for the holidays. When they break down on a deserted stretch of road, they're preyed upon by the ghosts of people who have died there.",1177635600,"Drama, Horror, Thriller"
242606,"Keep Watching",https://image.tmdb.org/t/p/w500/65UjzcdXlLcDzZQEidMN58BsFzg.jpg,"A family imprisoned by intruders is forced to play a terrifying game of 'Kill, Or Be Killed'. As the night unfolds, the game's mysterious rules become clear, and the family realizes their nightmare is being streamed live to riveted viewers all over the world, who are compelled to KEEP WATCHING... not knowing if what they're seeing is real, or staged.",1493859600,"Thriller, Horror, Drama"
10155,"U Turn",https://image.tmdb.org/t/p/w500/lffvjJU8j7RLfz1SJVMfrn2wH6i.jpg,"When Bobby's car breaks down in the desert while on the run from some of the bookies who have already taken two of his fingers, he becomes trapped in the nearby small town where the people are stranger than anyone he's encountered. After becoming involved with a young married woman, her husband hires Bobby to kill her. Later, she hires Bobby to kill the husband.",875840400,"Thriller, Horror, Crime"
9730,"Friday the 13th: The Final Chapter",https://image.tmdb.org/t/p/w500/5KRBkaF6PdorcFjWiDY4tJy67Jf.jpg,"After the Crystal Lake Massacres, Jason is pronounced dead and taken to the hospital morgue, where he is mysteriously revived, allowing his diabolical killing spree to continue at the camp where the gruesome slaughtering began. But this time, in addition to terrified teenagers, he meets a young boy named Tommy who has a special talent for horror masks and make up, leading up to a horrifying, bloody battle! Has Jason finally met his match?",450666000,"Horror, Thriller"
5693,Hoosiers,https://image.tmdb.org/t/p/w500/dHpjZQXEdoi1xNLubM1rPmTHJYz.jpg,"High school basketball is king in small-town Indiana, and the 1954 Hickory Huskers are all hope and no talent. But their new coach -- abrasive, unlikable Norman Dale -- whips the team into shape ... while also inciting controversy.",532310400,"Drama, Family"
16642,"Days of Heaven",https://image.tmdb.org/t/p/w500/dUug5qbctb2ruuClpdQitzkIxbc.jpg,"In 1910, a Chicago steel worker accidentally kills his supervisor and flees to the Texas panhandle with his girlfriend and little sister to work harvesting wheat in the fields of a stoic farmer. A love triangle, a swarm of locusts, a hellish fire—Malick captures it all with dreamlike authenticity, creating at once a timeless American idyll and a gritty evocation of turn-of-the-century labor.",274496400,"Drama, Romance"
9882,"The Siege",https://image.tmdb.org/t/p/w500/gbeeWu8rYaIYMyq9ayN1AepjNxP.jpg,"The secret US abduction of a suspected terrorist from his Middle East homeland leads to a wave of terrorist attacks in New York.  An FBI senior agent and his team attempt to locate and decommission the enemy cells, but must also deal with an Army General gone rogue and a female CIA agent of uncertain loyalties.",910310400,Drama
11547,"Cabin Fever",https://image.tmdb.org/t/p/w500/lsGAVZ4gc3ctgNDdVbU9KQb1oxV.jpg,"A group of five college graduates rent a cabin in the woods and begin to fall victim to a horrifying flesh-eating virus, which attracts the unwanted attention of the homicidal locals.",1060909200,
336445,"Army of One",https://image.tmdb.org/t/p/w500/h74wqshqowGiQxc5DQtfm0h0N0a.jpg,"Gary Faulkner is an ex-con, unemployed handyman, and modern day Don Quixote who receives a vision from God telling him to capture Osama Bin Laden. Armed with only a single sword purchased from a home-shopping network, Gary travels to Pakistan to complete his mission. While on his quest, Gary encounters old friends back home in Colorado, the new friends he makes in Pakistan, the enemies he makes at the CIA - and even God and Osama themselves.",1478217600,Documentary
9542,"The Hitcher",https://image.tmdb.org/t/p/w500/jj9VF7GL3rLXHfoa8oQ4ioNT8GZ.jpg,"A young man who escaped the clutches of a murderous hitch-hiker is subsequently stalked, framed for the hitcher's crimes, and has his life made into hell by the same man he escaped.",509328000,
514754,Bao,https://image.tmdb.org/t/p/w500/tKz7XRXvdy1i7pW4eotaWZSrAx2.jpg,"An aging Chinese mom suffering from empty nest syndrome gets another chance at motherhood when one of her dumplings springs to life as a lively, giggly dumpling boy.",1529024400,"Animation, Family, Fantasy"
3078,"It Happened One Night",https://image.tmdb.org/t/p/w500/wx4ptyx3vlPBVl5DzBA8KomcJww.jpg,"Having just tied the knot with society aviator, King Westley, Ellie Andrews is whisked away to her father's yacht and out of King's clutches. Ellie jumps ship and eventually winds up on a bus headed back to her husband. Reluctantly she must accept the help of out-of- work reporter, Peter Warne. Actually, Warne doesn't give her any choice—either she sticks with him until he gets her back to her husband, or he'll blow the whistle on Ellie to her father. Either way, Peter gets what he wants—a really juicy newspaper story.",-1131580800,"Comedy, Romance"
34653,"A Single Man",https://image.tmdb.org/t/p/w500/vhoM2LmcPlzcgBIztqqsSAYwaF7.jpg,"The life of George Falconer, a British college professor, is reeling with the recent and sudden loss of his longtime partner. This traumatic event makes George challenge his own will to live as he seeks the console of his close girl friend Charley, who is struggling with her own questions about life.",1255914000,"Romance, Drama"
41586,K-911,https://image.tmdb.org/t/p/w500/1ZsF9u6bBp46mMXTOpSAqowlZW4.jpg,"Dooley and his dog Jerry Lee still are active as a police team with the LAPD. However, years starting and counting Captain Roger Byers thinks they urgently need to do something with their condition. He even forces them to work with a second team: the one of the young Sergeant Welles and her disciplined Dobermann Zeus. Dooley and Jerry Lee thinks they can work without their new partners but a mysterious sharp-shooter forces them to the ultimate cooperation",944524800,"Action, Comedy, Crime, Mystery"
9320,"The Avengers",https://image.tmdb.org/t/p/w500/1p5thyQ4pCy876HpdvFARqJ62N9.jpg,"British Ministry agent John Steed, under direction from 'Mother', investigates a diabolical plot by arch-villain Sir August de Wynter to rule the world with his weather control machine. Steed investigates the beautiful Doctor Mrs. Emma Peel, the only suspect, but simultaneously falls for her and joins forces with her to combat Sir August.",902970000,Documentary
10800,"Dragon Hunters",https://image.tmdb.org/t/p/w500/bhHhTCh43aT3kAeknSd5T5BcZcJ.jpg,"Dragon Hunters is a fantastic tale telling the adventures of two dragon hunters: the world has become a vast conglomerate of islands of varying size and shape. This babbling universe is mainly peopled with ruthless rogues, surly peasants and illiterate, petty lords Their main concerns revolve around two fundamental rules : Eat and don't get eaten.",1205884800,"Animation, Family"
5516,"The Ladykillers",https://image.tmdb.org/t/p/w500/l4g9R39NCp6VaYFrw6q8JwKNW9x.jpg,"An eccentric, if not charming Southern professor and his crew pose as a band in order to rob a casino, all under the nose of his unsuspecting landlord – a sharp old woman.",1080172800,"Comedy, Crime"
4518,Elizabeth,https://image.tmdb.org/t/p/w500/qEk48VLOdibXFVIEzE9ETZUBcCs.jpg,"The story of the ascension to the throne and the early reign of Queen Elizabeth the First, the endless attempts by her council to marry her off, the Catholic hatred of her and her romance with Lord Robert Dudley.",905648400,Drama
34647,"Enter the Void",https://image.tmdb.org/t/p/w500/krKnsfvSJM1PL40tLicRhVQ6kuG.jpg,"This psychedelic tour of life after death is seen entirely from the point of view of Oscar, a young American drug dealer and addict living in Tokyo with his prostitute sister, Linda. When Oscar is killed by police during a bust gone bad, his spirit journeys from the past -- where he sees his parents before their deaths -- to the present -- where he witnesses his own autopsy -- and then to the future, where he looks out for his sister from beyond the grave.",1273021200,"Fantasy, Drama"
24807,"Mr. Deeds Goes to Town",https://image.tmdb.org/t/p/w500/nWPUslg7us6CUjm5XtsnsuuGmNr.jpg,"Longfellow Deeds lives in a small town, leading a small town kind of life. When a relative dies and leaves Deeds a fortune, Longfellow moves to the big city where he becomes an instant target for everyone. Deeds outwits them all until Babe Bennett comes along. When small-town boy meets big-city girl anything can, and does, happen.",-1064188800,"Comedy, Drama, Romance"
9966,"The Messengers",https://image.tmdb.org/t/p/w500/kLmurNcnkmdPahLc6HKQjX3EHed.jpg,"When the Solomons trade in the craziness of big-city life for the quiet of a North Dakota farm, little do they expect the nightmare that follows. Soon after arriving, teenage Jess (Kristen Stewart) and her younger brother see terrifying apparitions and endure attacks from a supernatural source. Jess must warn her disbelieving family before it is too late to save them.",1170374400,
7859,"Half Nelson",https://image.tmdb.org/t/p/w500/fdUCisMpTwy0oJOGwM7NrFFs400.jpg,"Despite his dedication to the junior-high students who fill his classroom, idealistic teacher Dan Dunne leads a secret life of addiction that the majority of his students will never know. But things change when a troubled student Drey makes a startling discovery of his secret life, causing a tenuous bond between the two that could either end disastrously or provide a catalyst of hope.",1155258000,"TV Movie, Comedy, Drama"
487476,"Nothing to Hide",https://image.tmdb.org/t/p/w500/cEYbEDrgKOtGVyO2c8R4zwXUVR0.jpg,"To spice up a dinner party, old friends agree to share every private message that pops up on their phones -- with disastrous results.",1539738000,"Drama, Comedy"
11637,"Are We There Yet?",https://image.tmdb.org/t/p/w500/guDkMD4wrZ1BGUO7DFFBVzaiGij.jpg,"The fledgling romance between Nick, a playboy bachelor, and Suzanne, a divorced mother of two, is threatened by a particularly harrowing New Years Eve. When Suzanne's work keeps her in Vancouver for the holiday, Nick offers to bring her kids to the city from Portland, Oregon. The kids, who have never liked any of the men their mom dates, are determined to turn the trip into a nightmare for Nick.",1106179200,
205321,Sharknado,https://image.tmdb.org/t/p/w500/atEmHkVFTSGRYt2PeCiziQqbZnI.jpg,"A freak hurricane hits Los Angeles, causing man-eating sharks to be scooped up in tornadoes and flooding the city with shark-infested seawater. Surfer and bar-owner Fin sets out with his friends Baz and Nova to rescue his estranged wife April and teenage daughter Claudia.",1373504400,"Science Fiction, TV Movie, Action, Adventure, Comedy"
283227,"A Little Chaos",https://image.tmdb.org/t/p/w500/u16luz1IxH49D5vNGlvKhdgg83f.jpg,"A landscape gardener is hired by famous architect Le Nôtre to construct the grand gardens at the palace of Versailles. As the two work on the palace, they find themselves drawn to each other and are thrown into rivalries within the court of King Louis XIV.",1427328000,"Drama, Romance"
45491,"Sex and Zen",https://image.tmdb.org/t/p/w500/z3tMWSEGAZEPJLM37ImExzGb7QZ.jpg,"A recently married scholar goes on a quest for knowledge of other people's wives, based on his philosophical differences with the Sack Monk. He encounters the Flying Thief, who agrees to help him find women, but only if he attains a penis as big as a horse's. The scholar has a surgeon attach said unit, and he's off and running on his mission, only to find that there are obstacles to his new lifestyle, such as jealous husbands and treacherous females.",691459200,"Drama, Adventure, Comedy, Romance"
17814,"Assault on Precinct 13",https://image.tmdb.org/t/p/w500/hT4Ry5rN1eoAEvZaevuFAYY7SYa.jpg,"The lone inhabitants of an abandoned police station are under attack by the overwhelming numbers of a seemingly unstoppable street gang.",216000000,"Thriller, Action, Crime"
3980,Critters,https://image.tmdb.org/t/p/w500/9tJhn3yUqyzc42iQSdI9ChYAdIW.jpg,"A massive ball of furry creatures from another world eat their way through a small mid-western town followed by intergalactic bounty hunters opposed only by militant townspeople.",513565200,"Action, Comedy, Horror, Science Fiction, Thriller"
2787,"Pitch Black",https://image.tmdb.org/t/p/w500/qSv4ZCKmpo3Nqkh7YTvLruE9KcW.jpg,"When their ship crash-lands on a remote planet, the marooned passengers soon learn that escaped convict Riddick isn't the only thing they have to fear. Deadly creatures lurk in the shadows, waiting to attack in the dark, and the planet is rapidly plunging into the utter blackness of a total eclipse. With the body count rising, the doomed survivors are forced to turn to Riddick with his eerie eyes to guide them through the darkness to safety. With time running out, there's only one rule: Stay in the light.",950832000,"Crime, Drama"
11260,"Meet Dave",https://image.tmdb.org/t/p/w500/3Qfav5aVRcZmq854olMjJ795JJ2.jpg,"A crew of miniature aliens operate a spaceship that has a human form. While trying to save their planet, the aliens encounter a new problem, as their ship becomes smitten with an Earth woman.",1215478800,"Comedy, Science Fiction, Adventure, Family"
477033,"Errementari: The Blacksmith and the Devil",https://image.tmdb.org/t/p/w500/ltpi1uLkvx2BKHWwbpMjqdAtdHn.jpg,"Basque Country, Spain, 1843. A police constable arrives at a small village in Álava to investigate a mysterious blacksmith who lives alone deep in the woods.",1519948800,"Fantasy, Horror"
14326,"Nights in Rodanthe",https://image.tmdb.org/t/p/w500/sfYG6Z5rOK5mJH5uU9fqzRb5Yea.jpg,"Two unhappy people's lives become entwined when they have a life changing romance. Adrienne is a woman who's trying to decide whether to stay in her unhappy marriage or not. Her life changes when Paul, a doctor who is traveling to reconcile with his estranged son, checks into an inn in a North Carolina beach town where she is staying.",1222390800,"Drama, Romance"
5781,"That Obscure Object of Desire",https://image.tmdb.org/t/p/w500/9iUdC4dftkjYSBUJq5DAxC6WqB9.jpg,"After dumping a bucket of water on a beautiful young woman from the window of a train car, wealthy Frenchman Mathieu, regales his fellow passengers with the story of the dysfunctional relationship between himself and the young woman in question, a fiery 19-year-old flamenco dancer named Conchita. What follows is a tale of cruelty, depravity and lies -- the very building blocks of love.",240627600,"Comedy, Drama, Romance"
134375,"Home Alone 5: The Holiday Heist",https://image.tmdb.org/t/p/w500/aP6NPJeiv30d82lZF1baZ3qRBcZ.jpg,"8-year-old Finn is terrified to learn his family is relocating from sunny California to Maine in the scariest house he has ever seen! Convinced that his new house is haunted, Finn sets up a series of elaborate traps to catch the “ghost” in action. Left home alone with his sister while their parents are stranded across town, Finn’s traps catch a new target – a group of thieves who have targeted Finn’s house.",1353801600,"Comedy, Crime, Family"
27793,"The NeverEnding Story III",https://image.tmdb.org/t/p/w500/o75HHfr23sgeqIeUPwjKY0V9Ppi.jpg,"A young boy must restore order when a group of bullies steal the magical book that acts as a portal between Earth and the imaginary world of Fantasia.",783129600,"Adventure, Fantasy, Science Fiction"
10127,"Critters 2",https://image.tmdb.org/t/p/w500/5rR3dVJXnXskkBBWKbLg5EDKWtT.jpg,"A batch of unhatched critter eggs are mistaken for Easter eggs by the country-folk inhabitants of Grover's Bend and, before long, the ferocious furballs are on the rampage again.",578278800,"Comedy, Horror, Science Fiction"
354287,"War Machine",https://image.tmdb.org/t/p/w500/zGlzlzms2vN5vSFVMWuknu7XGXP.jpg,"A rock star general bent on winning the “impossible” war in Afghanistan takes us inside the complex machinery of modern war. Inspired by the true story of General Stanley McChrystal.",1495760400,"Adventure, Action"
761,"The Wing or the Thigh",https://image.tmdb.org/t/p/w500/ywkIu5l3iAgPZvLFEVBDYxLouH8.jpg,"Charles Duchemin, a well-known gourmet and publisher of a famous restaurant guide, is waging a war against fast food entrepreneur Tri- catel to save the French art of cooking. After having agreed to appear on a talk show to show his skills in naming food and wine by taste, he is confronted with two disasters: his son wants to become a clown rather than a restaurant tester and he, the famous Charles Duchemin, has lost his taste!",215222400,Comedy
13413,BURN·E,https://image.tmdb.org/t/p/w500/sDdyTrcfF4UgQp6BuleU1ikjC3v.jpg,"What lengths will a robot undergo to do his job? BURN·E is a dedicated hard working robot who finds himself locked out of his ship. BURN·E quickly learns that completing a simple task can often be a very difficult endeavor.",1226880000,"Animation, Family"
11323,"The Informant!",https://image.tmdb.org/t/p/w500/qqcmJrzVx3Yx3IcBpqrgb2SK1Rx.jpg,"A rising star at agri-industry giant Archer Daniels Midland (ADM), Mark Whitacre suddenly turns whistleblower. Even as he exposes his company’s multi-national price-fixing conspiracy to the FBI, Whitacre envisions himself being hailed as a hero of the common man and handed a promotion.",1253235600,"Thriller, Crime"
71688,"The Iron Lady",https://image.tmdb.org/t/p/w500/nh1j03qFhbM3HdfGhB7aCxqLVQ.jpg,"A look at the life of Margaret Thatcher, the former Prime Minister of the United Kingdom, with a focus on the price she paid for power.",1325203200,
8689,"Cannibal Holocaust",https://image.tmdb.org/t/p/w500/gBih15aUibWIO2TcqzIYEFbCJFv.jpg,"A New York University professor returns from a rescue mission to the Amazon rainforest with the footage shot by a lost team of documentarians who were making a film about the area's local cannibal tribes.",318729600,Horror
9040,Serpico,https://image.tmdb.org/t/p/w500/2KpCZ86VWiPFNIhuCmfPLKLXmWu.jpg,"The real-life struggle of an honest New York City cop against a corrupt system.",123897600,"Crime, Drama, History"
10973,"Creature from the Black Lagoon",https://image.tmdb.org/t/p/w500/8RxuZ1J8ZHj37AUm9yFV9FaAcYv.jpg,"A scientific expedition searching for fossils along the Amazon River discover a prehistoric Gill-Man in the legendary Black Lagoon. The explorers capture the mysterious creature, but it breaks free. The Gill-Man returns to kidnap the lovely Kay, fiancée of one of the expedition, with whom it has fallen in love.",-499478400,
376866,Jackie,https://image.tmdb.org/t/p/w500/j5ThuP3rvy5UHTGwCdxbMDllXg9.jpg,"An account of the days of First Lady, Jacqueline Kennedy, in the immediate aftermath of John F. Kennedy's assassination in 1963.",1480636800,
898,"Birdman of Alcatraz",https://image.tmdb.org/t/p/w500/6EODLN11HTX4l2cmakAhWIoJLF.jpg,"After killing a prison guard, convict Robert Stroud faces life imprisonment in solitary confinement. Driven nearly mad by loneliness and despair, Stroud's life gains new meaning when he happens upon a helpless baby sparrow in the exercise yard and nurses it back to health. Despite having only a third grade education, Stroud goes on to become a renowned ornithologist and achieves a greater sense of freedom and purpose behind bars than most people find in the outside world.",-236649600,Drama
14638,"The Killers",https://image.tmdb.org/t/p/w500/uXnuc6pW01s1MDwb6QwBWg2JQeX.jpg,"Two hit men walk into a diner asking for a man called 'the Swede'. When the killers find the Swede, he's expecting them and doesn't put up a fight. Since the Swede had a life insurance policy, an investigator, on a hunch, decides to look into the murder. As the Swede's past is laid bare, it comes to light that he was in love with a beautiful woman who may have lured him into pulling off a bank robbery overseen by another man.",-736732800,"Thriller, Drama"
312831,"The Hallow",https://image.tmdb.org/t/p/w500/vsCQaMuTNxDfS70KoFeAw0pBIzG.jpg,"A family who moved into a remote mill house in Ireland finds themselves in a fight for survival with demonic creatures living in the woods.",1446768000,"Fantasy, Horror"
10549,Hamlet,https://image.tmdb.org/t/p/w500/ilurgUOp6SCl4cuhfjctj1qxlfZ.jpg,"Hamlet, Prince of Denmark, returns home to find his father murdered and his mother now marrying the murderer... his uncle. Meanwhile, war is brewing.",851472000,
5236,"Kiss Kiss Bang Bang",https://image.tmdb.org/t/p/w500/5cPk7YIEP6Uj9tV0mKZSsI9MGbF.jpg,"A petty thief posing as an actor is brought to Los Angeles for an unlikely audition and finds himself in the middle of a murder investigation along with his high school dream girl and a detective who's been training him for his upcoming role...",1125882000,
382511,"Penny Pincher!",https://image.tmdb.org/t/p/w500/axdQyS20MtoBnXLpzJhn3g6etqZ.jpg,"François Gautier is stingy! Saving puts the joy, it causes pay sweats. His life is set for the sole purpose of never spend anything. A life that will switch in one day: he falls in love and discovers he has a daughter he did not know existed. Forced to lie in order to hide his terrible default, this will be the beginning for François problems. Because lie can sometimes be expensive. Very expensive…",1475024400,Comedy
593,Solaris,https://image.tmdb.org/t/p/w500/tn1ITjdVn6jwjKdG0rnm65RFbFb.jpg,"A psychologist is sent to a space station orbiting a planet called Solaris to investigate the death of a doctor and the mental problems of cosmonauts on the station. He soon discovers that the water on the planet is a type of brain which brings out repressed memories and obsessions.",69897600,
37707,Splice,https://image.tmdb.org/t/p/w500/4oqaWnO3dKYAt3vZWAD4oLfOXOC.jpg,"Elsa and Clive, two young rebellious scientists, defy legal and ethical boundaries and forge ahead with a dangerous experiment: splicing together human and animal DNA to create a new organism. Named 'Dren', the creature rapidly develops from a deformed female infant into a beautiful but dangerous winged human-chimera, who forges a bond with both of her creators - only to have that bond turn deadly.",1254790800,"Horror, Thriller, Science Fiction"
347866,"Hot Summer Nights",https://image.tmdb.org/t/p/w500/gsWdYsXkpJx2CYkveEw779O5eMg.jpg,"A teen winds up in over his head while dealing drugs with a rebellious partner and chasing the young man's enigmatic sister during the summer of 1991 that he spends in Cape Cod, Massachusetts.",1532566800,"Drama, Comedy"
9910,"Two for the Money",https://image.tmdb.org/t/p/w500/5SedPYdGLrp6LX9C2cWXLx38w1D.jpg,"A former college athlete joins forces with a sports consultant to handicap football games for high-rolling gamblers.",1128646800,"Crime, Drama"
215211,"Grace of Monaco",https://image.tmdb.org/t/p/w500/unJl7iN89fGxkItzHm4reTP87pi.jpg,"The story of former Hollywood star Grace Kelly's crisis of marriage and identity, during a political dispute between Monaco's Prince Rainier III and France's Charles De Gaulle, and a looming French invasion of Monaco in the early 1960s.",1400029200,"Romance, Drama"
229297,"Magic in the Moonlight",https://image.tmdb.org/t/p/w500/sd6oaGSwKweRmtcBKjk8tvan3u0.jpg,"Set in the 1920s French Riviera, a master magician is commissioned to try and expose a psychic as a fraud.",1406250000,"Comedy, Drama, Romance"
14013,BASEketball,https://image.tmdb.org/t/p/w500/phZjtfI2KDYOPuYsi4yqjXwZiSn.jpg,"Two losers from Milwaukee, Coop &amp; Remer, invent a new game playing basketball, using baseball rules. When the game becomes a huge success, they, along with a billionaire's help, form the Professional Baseketball League where everyone gets the same pay and no team can change cities. Theirs is the only team standing in the way of major rule changes that the owner of a rival team wants to institute.",901587600,Comedy
48289,"The Debt",https://image.tmdb.org/t/p/w500/6SL1UiUmIi7JNO1U9pFdO748Unz.jpg,"Rachel Singer is a former Mossad agent who tried to capture a notorious Nazi war criminal – the Surgeon of Birkenau – in a secret Israeli mission that ended with his death on the streets of East Berlin. Now, 30 years later, a man claiming to be the doctor has surfaced, and Rachel must return to Eastern Europe to uncover the truth. Overwhelmed by haunting memories of her younger self and her two fellow agents, the still-celebrated heroine must relive the trauma of those events and confront the debt she has incurred.",1308099600,Drama
47406,"Arabian Nights",https://image.tmdb.org/t/p/w500/zDrAREfrNvq5O10lHDDh529i143.jpg,"The final part of Pasolini's Trilogy of Life series is rich with exotic tales of slaves and kings, potions, betrayals, demons and, most of all, love and lovemaking in all its myriad forms. Mysterious and liberating, this is an exquisitely dreamlike and adult interpretation of the original folk tales.",140918400,Drama
13027,"Eagle Eye",https://image.tmdb.org/t/p/w500/fVGHvkBgh08jqnG7yuFP6lIOsDb.jpg,"Jerry Shaw and Rachel Holloman are two strangers whose lives are suddenly thrown into turmoil by a mysterious woman they have never met. Threatening their lives and family, the unseen caller uses everyday technology to control their actions and push them into increasing danger. As events escalate, Jerry and Rachel become the country's most-wanted fugitives and must figure out what is happening to them.",1222304400,"Mystery, Thriller, Action"
991,"The Man Who Fell to Earth",https://image.tmdb.org/t/p/w500/gwmPVphE5DMFFGXGMhfEFyxOOYj.jpg,"Thomas Jerome Newton is an alien who has come to Earth in search of water to save his home planet. Aided by lawyer Oliver Farnsworth, Thomas uses his knowledge of advanced technology to create profitable inventions. While developing a method to transport water, Thomas meets Mary-Lou, a quiet hotel clerk, and begins to fall in love with her. Just as he is ready to leave Earth, Thomas is intercepted by the U.S. government, and his entire plan is threatened.",195955200,
522811,"The Accidental Detective 2: In Action",https://image.tmdb.org/t/p/w500/tbXQWdfzEUUQJXhkieQwaQ4XAqf.jpg,"A comic book storekeeper, Dae-man, and the legendary homicide detective, Tae-su, who met on previous case quit their jobs to open a private detective agency.",1528851600,"Comedy, Crime"
13944,Passengers,https://image.tmdb.org/t/p/w500/mUgzf27luTXvxrzH0jKgSNPwhMC.jpg,"After a plane crash, a young therapist, Claire, is assigned by her mentor to counsel the flight's five survivors. When they share their recollections of the incident -- which some say include an explosion that the airline claims never happened -- Claire is intrigued by Eric, the most secretive of the passengers",1222390800,Documentary
43935,"Dylan Dog: Dead of Night",https://image.tmdb.org/t/p/w500/qNft4Lh6tutSkImvNnd1FfD12Hv.jpg,"Supernatural private eye, Dylan Dog, seeks out the monsters of the Louisiana bayou in his signature red shirt, black jacket and blue jeans.",1300233600,"Action, Comedy, Horror, Mystery, Science Fiction, Thriller"
51999,"Perfect Sense",https://image.tmdb.org/t/p/w500/gYDi8LliyBkUU7v33yHBbuCgnHF.jpg,"Susan is a scientist searching for answers to important questions. So important that she has given up on other things, like love - until she meets Michael. Susan and Michael find themselves embarking on a sensual adventure while the world around them seems to be falling apart. A life-affirming look at what it means to love and be loved in turbulent times.",1295827200,Drama
10862,Bounce,https://image.tmdb.org/t/p/w500/5WM5JynnTnO2g5YPtN4kREFxEAJ.jpg,"A man switches plane tickets with another man who dies in that plane in a crash. The man falls in love with the deceased one's wife.",974246400,Drama
9681,Casanova,https://image.tmdb.org/t/p/w500/pp237jqOnlLojQfvCgJHv5yZofL.jpg,"With a reputation for seducing members of the opposite sex, regardless of their marital status, a notorious womanizer discovers a beauty who seems impervious to his charms. However, as he continues to pursue the indifferent lady, he finds himself falling in love.",1135468800,
483980,Z-O-M-B-I-E-S,https://image.tmdb.org/t/p/w500/6S9O5U7Ietqh6zTtZhGbhbA3Pze.jpg,"Students from Zombietown are transferred to a high school in a suburban town preoccupied with uniformity, traditions and pep rallies.",1518739200,Family
11953,Kagemusha,https://image.tmdb.org/t/p/w500/92Jv6K8prJ3LvNrO9GzB3VCpC1w.jpg,"Akira Kurosawa's lauded feudal epic presents the tale of a petty thief who is recruited to impersonate Shingen, an aging warlord, in order to avoid attacks by competing clans. When Shingen dies, his generals reluctantly agree to have the impostor take over as the powerful ruler. He soon begins to appreciate life as Shingen, but his commitment to the role is tested when he must lead his troops into battle against the forces of a rival warlord.",325558800,"Action, Drama, History, War"
317091,"November Criminals",https://image.tmdb.org/t/p/w500/m2JxGgarPvtemudLZ1CB6gLJeUb.jpg,"When Addison investigates the murder of his friend Kevin with the help of Phoebe, they discover that the truth is darker than they had ever imagined.",1512691200,"Crime, Drama, Mystery, Thriller"
7839,"Wedding Daze",https://image.tmdb.org/t/p/w500/pDqYrYciP76wfzmAqB8SLO5j6f.jpg,"After losing the woman of his dreams, Anderson is convinced he'll never fall in love again. But at the urging of his best friend, he spontaneously proposes to a dissatisfied waitress named Katie and an innocent dare evolves into the kind of love that both have been looking for all along.",1157763600,"Comedy, Romance"
9306,"The Island of Dr. Moreau",https://image.tmdb.org/t/p/w500/hOJeQXve8W9rNRhdgC1WV3GQJyA.jpg,"A shipwrecked sailor stumbles upon a mysterious island and is shocked to discover that a brilliant scientist and his lab assistant have found a way to combine human and animal DNA with horrific results.",840762000,"Fantasy, Horror, Science Fiction"
39102,"Dragon Ball Z: Lord Slug",https://image.tmdb.org/t/p/w500/1lmwZTsqwTtvd3m60pyQfhGM2Ut.jpg,"A Super Namekian named Slug comes to invade Earth. But the Z Warriors do their best to stop Slug and his gang.",669340800,"Action, Animation, Adventure"
28597,"Problem Child 2",https://image.tmdb.org/t/p/w500/npr7j2HuRgvsKrXLIxIiXevTH8A.jpg,"Junior and his father, Ben, move from Cold River to Mortville. Junior becomes threatened by Ben's desire to date again and find a new mother for Junior, and sabotages each of his dates.",678502800,Comedy
12123,"Chain Reaction",https://image.tmdb.org/t/p/w500/mJDTebpBj7FNjHWoVgmB72BSH22.jpg,"Two researchers in a green alternative energy project are put on the run when they are framed for murder and treason.",838947600,
9035,Slither,https://image.tmdb.org/t/p/w500/zNlJvCY3Pz7SE09Lf4G7uPs5XFZ.jpg,"A small town is taken over by an alien plague, turning residents into zombies and all forms of mutant monsters.",1143766800,"Thriller, Comedy"
473072,"2036: Nexus Dawn",https://image.tmdb.org/t/p/w500/qPci3811kFmPPEevGrnjeKWokD4.jpg,"This in-world short film takes place in the year 2036 and revolves around Jared Leto’s character, Niander Wallace. In this short, directed by Luke Scott, Wallace introduces a new line of “perfected” replicants called the Nexus 9, seeking to get the prohibition on replicants repealed. This no doubt has serious ramifications that will be crucial to the plot of Blade Runner 2049.",1503968400,"Science Fiction, Thriller"
9399,Lionheart,https://image.tmdb.org/t/p/w500/r9blY8BJR4FkWpvdbmmWuxPSc7z.jpg,"Lyon Gaultier is a deserter in the Foreign Legion arriving in the USA entirely hard up. He finds his brother between life and death and his sister-in-law without the money needed to heal her husband and to maintain her child. To earn the money needed, Gaultier decides to take part in some very dangerous clandestine fights.",644720400,"Drama, Comedy"
87496,"The Company You Keep",https://image.tmdb.org/t/p/w500/vx6BAjBjj8vSdEURVToLMWVW0up.jpg,"A former Weather Underground activist goes on the run from a journalist who discovers his identity.",1346893200,Documentary
442064,"Proud Mary",https://image.tmdb.org/t/p/w500/5luceoVMU2FzWuyty7mZFcSY5ZW.jpg,"Mary is a hit woman working for an organized crime family in Boston, whose life is completely turned around when she meets a young boy whose path she crosses when a professional hit goes bad.",1515715200,"Thriller, Action, Crime"
